student_id,gender,age,city_tier,ssc_percentage,ssc_board,hsc_percentage,hsc_board,hsc_stream,degree_percentage,degree_field,mba_percentage,specialization,internships_count,projects_count,certifications_count,technical_skills_score,soft_skills_score,aptitude_score,communication_score,work_experience_months,leadership_roles,extracurricular_activities,backlogs,placed,salary_lpa
STU085472,Male,21,Tier 1,70.29,CBSE,64.45,State,Commerce,51.68,Business,50.0,Marketing & Finance,1,4,0,3.6,5.3,54.2,5.1,9,3,0,0,1,8.86
STU085473,Female,22,Tier 3,67.18,State,81.86,State,Arts,73.91,Engineering,0.0,None,2,3,4,4.0,5.4,82.3,5.7,12,0,4,0,1,11.98
STU085474,Female,24,Tier 2,82.87,CBSE,92.77,ICSE,Commerce,100.0,Business,0.0,None,4,0,5,5.5,4.5,64.4,6.3,3,3,6,1,1,15.88
STU085475,Female,21,Tier 3,75.28,CBSE,71.66,CBSE,Science,69.14,Science,0.0,None,0,4,0,9.4,10.0,3.4,10.0,17,0,3,0,1,8.09
STU085476,Male,21,Tier 1,59.99,CBSE,74.58,State,Science,74.62,Engineering,0.0,None,2,1,2,3.6,3.7,61.7,3.2,26,4,3,0,1,14.29
STU085477,Male,20,Tier 3,75.53,State,88.33,State,Arts,80.89,Engineering,0.0,None,1,4,6,6.6,6.8,65.1,6.3,9,2,7,0,1,10.66
STU085478,Male,21,Tier 2,60.24,State,50.48,State,Arts,59.17,Engineering,0.0,None,1,6,0,8.1,9.7,72.1,9.3,5,1,5,1,1,10.14
STU085479,Female,21,Tier 2,72.44,State,71.4,State,Science,57.15,Science,0.0,None,1,2,0,5.8,4.6,85.2,5.0,24,0,2,0,1,11.89
STU085480,Female,24,Tier 2,91.72,CBSE,81.72,State,Science,83.08,Engineering,0.0,None,1,2,3,3.3,2.9,73.3,3.7,0,2,2,2,1,12.44
STU085481,Female,22,Tier 3,69.31,CBSE,64.92,CBSE,Science,53.95,Engineering,0.0,None,0,3,2,5.5,6.9,74.1,8.0,3,0,2,0,1,7.85
STU085482,Male,22,Tier 1,65.95,CBSE,67.4,ICSE,Science,66.84,Other,60.69,Marketing & HR,0,4,0,6.4,7.9,54.0,7.7,0,0,1,1,0,0.0
STU085483,Female,21,Tier 2,66.7,State,72.52,State,Arts,57.04,Science,0.0,None,0,4,1,6.6,6.4,47.3,5.7,28,1,3,1,1,10.28
STU085484,Male,20,Tier 1,81.89,CBSE,92.1,State,Science,84.91,Arts,0.0,None,2,3,2,9.4,10.0,55.1,9.6,12,0,5,1,1,12.0
STU085485,Female,21,Tier 2,82.18,CBSE,74.68,State,Arts,74.91,Science,57.22,Marketing & Finance,2,4,2,3.2,1.6,63.5,1.0,36,1,9,0,1,11.57
STU085486,Female,20,Tier 2,65.2,ICSE,62.73,State,Arts,54.31,Business,0.0,None,1,2,2,7.9,8.3,62.4,6.9,0,1,5,0,1,9.48
STU085487,Female,21,Tier 1,92.4,CBSE,95.42,CBSE,Arts,90.56,Engineering,0.0,None,0,3,2,4.1,1.6,23.5,1.9,32,0,1,1,1,14.55
STU085488,Female,21,Tier 1,60.63,CBSE,65.98,ICSE,Commerce,47.38,Engineering,0.0,None,0,4,0,7.3,6.9,43.1,7.8,0,3,5,0,1,10.38
STU085489,Male,25,Tier 1,69.54,CBSE,70.51,ICSE,Commerce,70.13,Engineering,0.0,None,1,2,3,3.0,5.1,44.1,5.9,7,3,4,1,1,12.91
STU085490,Male,21,Tier 2,66.17,State,56.37,State,Commerce,53.11,Business,57.77,Marketing & HR,0,3,2,1.0,1.0,65.1,1.0,12,1,0,0,0,0.0
STU085491,Male,24,Tier 2,80.25,State,71.54,CBSE,Science,68.2,Arts,0.0,None,1,3,2,6.4,5.6,87.5,4.5,16,0,1,0,1,10.13
STU085492,Female,21,Tier 1,95.51,CBSE,91.99,CBSE,Commerce,92.89,Engineering,0.0,None,1,3,3,3.8,4.3,81.0,6.0,28,1,4,0,1,19.67
STU085493,Male,23,Tier 3,72.24,State,83.59,State,Science,61.3,Science,68.46,Finance & HR,2,5,0,5.2,6.4,89.3,6.9,0,0,1,0,1,8.5
STU085494,Female,19,Tier 3,79.56,State,72.37,CBSE,Arts,65.46,Science,50.0,Marketing & HR,1,2,3,4.1,5.3,33.8,4.9,0,1,4,0,0,0.0
STU085495,Male,19,Tier 2,94.56,State,91.02,CBSE,Science,82.5,Science,0.0,None,1,3,4,1.0,1.5,91.5,1.3,0,2,0,1,1,11.68
STU085496,Female,24,Tier 2,93.14,State,96.09,State,Commerce,100.0,Arts,0.0,None,1,3,3,4.6,5.8,25.9,6.8,26,0,2,1,1,12.79
STU085497,Female,21,Tier 1,62.42,CBSE,63.04,CBSE,Arts,67.12,Engineering,0.0,None,4,4,1,6.3,8.1,24.5,10.0,0,0,4,1,1,12.71
STU085498,Male,21,Tier 2,72.41,CBSE,66.16,CBSE,Science,52.21,Engineering,0.0,None,5,2,1,5.7,7.4,66.9,7.7,30,0,2,0,1,16.09
STU085499,Female,21,Tier 3,47.89,CBSE,45.53,State,Commerce,45.0,Science,0.0,None,3,4,2,5.4,2.8,64.6,2.2,36,1,2,0,1,10.03
STU085500,Female,21,Tier 1,98.15,State,98.52,State,Science,100.0,Engineering,0.0,None,3,4,2,4.0,4.8,52.9,3.8,0,1,4,1,1,15.29
STU085501,Male,22,Tier 1,73.73,CBSE,72.29,ICSE,Science,71.38,Arts,70.8,Finance & HR,1,3,2,9.0,10.0,42.6,10.0,4,0,2,1,1,10.33
STU085502,Female,21,Tier 3,84.0,CBSE,91.4,ICSE,Science,95.79,Business,0.0,None,2,8,2,8.0,8.8,29.2,8.7,0,1,5,0,1,9.59
STU085503,Male,23,Tier 1,59.05,CBSE,52.39,CBSE,Commerce,60.36,Science,0.0,None,0,1,0,4.1,3.1,68.8,3.1,20,0,7,0,0,0.0
STU085504,Male,22,Tier 2,60.56,ICSE,67.24,CBSE,Commerce,69.48,Engineering,62.9,Finance & HR,2,2,2,5.0,5.5,43.3,5.9,0,2,4,0,1,9.21
STU085505,Male,22,Tier 2,82.32,State,93.48,CBSE,Science,92.07,Engineering,0.0,None,2,4,0,4.6,5.7,41.8,4.8,0,2,0,0,1,12.23
STU085506,Male,22,Tier 3,100.0,State,99.84,CBSE,Arts,77.79,Science,0.0,None,0,2,0,4.1,5.2,53.0,4.6,0,2,6,7,0,0.0
STU085507,Male,20,Tier 3,71.03,CBSE,62.49,CBSE,Science,61.6,Other,60.69,Marketing & Finance,0,1,5,6.9,8.5,73.0,8.2,0,1,3,2,1,7.6
STU085508,Male,21,Tier 2,62.12,CBSE,53.51,State,Science,61.48,Arts,0.0,None,0,4,6,5.8,4.3,48.8,5.3,15,0,4,5,0,0.0
STU085509,Male,22,Tier 2,65.34,State,75.66,CBSE,Science,57.34,Business,77.61,Marketing & Finance,0,6,0,6.3,5.3,45.8,5.6,17,1,5,0,1,8.77
STU085510,Female,21,Tier 3,67.95,State,65.7,State,Commerce,63.67,Arts,55.91,Finance & HR,2,2,3,6.6,6.4,56.0,8.3,0,3,1,0,1,7.98
STU085511,Male,24,Tier 2,59.21,State,57.77,CBSE,Commerce,48.36,Business,51.05,Marketing & Finance,3,4,0,4.8,7.0,85.4,5.8,15,3,2,2,1,10.76
STU085512,Female,20,Tier 3,75.44,CBSE,79.76,State,Science,72.86,Other,0.0,None,1,1,1,5.7,6.1,45.4,5.8,0,2,0,0,0,0.0
STU085513,Male,21,Tier 3,76.68,CBSE,82.62,ICSE,Science,87.31,Engineering,50.0,Marketing & Finance,2,2,3,6.5,7.5,19.1,7.4,35,1,2,0,1,14.79
STU085514,Male,18,Tier 1,85.5,State,65.88,State,Commerce,76.29,Science,65.38,Marketing & Finance,0,4,0,3.3,4.7,49.4,5.1,9,3,3,0,1,11.22
STU085515,Other,22,Tier 3,62.67,CBSE,70.3,State,Commerce,74.98,Engineering,62.46,Marketing & HR,1,4,1,9.9,9.2,54.8,7.5,11,3,5,0,1,12.08
STU085516,Male,22,Tier 1,69.55,State,64.27,CBSE,Science,56.43,Arts,0.0,None,4,4,1,4.5,5.2,41.4,5.9,2,1,1,0,1,9.83
STU085517,Male,21,Tier 2,49.22,CBSE,48.1,State,Science,51.86,Engineering,0.0,None,4,5,5,6.1,5.6,66.1,6.4,0,1,4,0,1,9.47
STU085518,Female,21,Tier 3,67.53,State,52.67,State,Science,45.0,Arts,54.86,Marketing & Finance,2,6,5,7.2,7.4,33.6,9.2,0,0,5,1,1,6.43
STU085519,Female,20,Tier 2,53.09,CBSE,66.32,State,Commerce,71.0,Arts,59.82,Finance & HR,2,1,5,1.0,1.0,81.0,1.0,9,2,4,0,0,0.0
STU085520,Male,21,Tier 1,61.61,State,69.96,State,Commerce,55.95,Engineering,69.28,Marketing & HR,1,2,2,9.1,10.0,77.3,10.0,0,0,6,0,1,13.84
STU085521,Female,23,Tier 2,81.12,ICSE,81.58,CBSE,Commerce,79.78,Science,0.0,None,2,2,4,3.7,5.5,35.5,5.9,0,1,2,4,0,0.0
STU085522,Male,20,Tier 3,69.59,State,74.73,CBSE,Commerce,87.65,Business,0.0,None,2,2,2,8.0,8.5,65.9,9.5,25,0,5,0,1,13.09
STU085523,Male,20,Tier 2,52.95,CBSE,57.42,ICSE,Commerce,59.64,Engineering,0.0,None,4,5,1,4.2,6.1,62.1,5.8,0,0,4,0,1,9.69
STU085524,Male,19,Tier 2,58.43,State,49.23,State,Science,67.43,Science,81.84,Finance & HR,2,2,4,6.6,6.2,45.0,6.5,9,1,2,0,1,9.79
STU085525,Female,22,Tier 3,76.45,State,67.63,CBSE,Science,61.65,Engineering,58.85,Finance & HR,3,5,0,8.0,9.1,77.3,9.3,36,0,1,0,1,12.81
STU085526,Male,20,Tier 1,82.52,ICSE,84.83,ICSE,Arts,72.8,Engineering,0.0,None,1,0,4,2.2,5.4,53.5,4.1,0,2,6,2,0,0.0
STU085527,Female,21,Tier 3,83.79,ICSE,81.56,State,Commerce,54.09,Other,51.62,Finance & HR,0,2,0,6.3,8.1,23.6,8.2,31,0,1,3,0,0.0
STU085528,Male,22,Tier 2,60.08,ICSE,51.64,State,Commerce,75.79,Engineering,61.41,Marketing & Finance,1,3,5,3.4,5.2,61.3,6.3,0,2,1,1,1,9.13
STU085529,Female,21,Tier 3,54.81,ICSE,40.02,State,Commerce,45.0,Engineering,50.0,Finance & HR,4,4,0,4.7,7.5,39.5,6.7,22,2,4,3,1,9.76
STU085530,Male,21,Tier 3,74.54,State,71.41,CBSE,Science,52.31,Science,0.0,None,3,4,3,6.5,8.2,51.6,8.5,0,1,1,1,1,10.27
STU085531,Male,22,Tier 1,61.5,ICSE,61.59,CBSE,Arts,74.48,Engineering,59.99,Finance & HR,0,5,1,8.6,9.1,68.5,8.1,0,3,1,2,1,11.43
STU085532,Female,20,Tier 2,69.13,State,56.61,State,Commerce,45.0,Business,0.0,None,2,1,0,5.7,6.3,45.4,6.1,24,0,5,0,1,11.26
STU085533,Female,22,Tier 2,88.99,ICSE,98.12,CBSE,Commerce,100.0,Engineering,0.0,None,0,3,0,5.8,7.8,74.8,8.5,1,3,0,1,1,12.69
STU085534,Female,20,Tier 2,76.72,CBSE,78.17,ICSE,Science,70.51,Engineering,0.0,None,1,3,0,6.4,8.5,77.9,7.7,30,0,7,0,1,13.75
STU085535,Male,20,Tier 2,74.37,State,71.29,ICSE,Commerce,76.98,Business,74.12,Marketing & HR,0,3,2,7.9,10.0,87.1,10.0,0,0,2,0,1,11.38
STU085536,Male,21,Tier 2,54.0,CBSE,61.19,CBSE,Arts,51.99,Engineering,0.0,None,2,1,4,3.4,2.2,83.1,3.0,0,0,1,0,1,10.52
STU085537,Female,19,Tier 2,76.55,CBSE,75.3,State,Commerce,91.07,Business,0.0,None,5,5,0,2.1,3.1,53.4,1.9,0,1,3,2,1,10.56
STU085538,Female,21,Tier 3,61.64,ICSE,60.9,State,Commerce,70.6,Business,0.0,None,0,8,0,6.5,6.8,54.5,6.9,0,3,5,1,1,8.54
STU085539,Male,20,Tier 3,56.65,State,53.68,ICSE,Commerce,66.79,Engineering,0.0,None,0,2,0,4.6,2.7,45.6,3.0,0,1,3,2,0,0.0
STU085540,Female,22,Tier 1,78.38,CBSE,87.51,CBSE,Science,73.84,Arts,63.63,Finance & HR,2,6,1,7.3,7.6,26.2,7.0,10,0,2,2,1,10.83
STU085541,Female,24,Tier 1,72.23,CBSE,72.2,State,Science,59.83,Engineering,79.93,Marketing & HR,3,4,2,5.3,6.6,81.2,7.0,0,3,6,2,1,14.09
STU085542,Male,21,Tier 2,65.15,State,68.57,State,Science,55.04,Business,0.0,None,1,6,2,4.8,6.3,50.8,7.7,0,0,1,4,1,8.51
STU085543,Female,21,Tier 3,99.1,State,100.0,CBSE,Commerce,100.0,Business,59.07,Marketing & Finance,3,5,1,6.9,4.4,52.0,3.5,0,2,0,1,1,13.93
STU085544,Male,22,Tier 2,77.93,CBSE,75.45,CBSE,Science,60.33,Science,0.0,None,1,6,3,7.3,9.6,70.9,10.0,9,1,3,1,1,12.49
STU085545,Male,22,Tier 1,70.79,State,76.89,ICSE,Commerce,82.11,Engineering,0.0,None,0,1,4,7.3,7.8,42.5,8.5,11,0,5,5,1,14.55
STU085546,Male,21,Tier 3,100.0,CBSE,100.0,State,Commerce,100.0,Engineering,0.0,None,1,3,4,10.0,10.0,70.4,10.0,7,0,0,0,1,13.44
STU085547,Female,20,Tier 2,62.52,State,53.9,ICSE,Commerce,49.01,Science,0.0,None,2,0,4,2.3,4.3,81.6,5.4,0,0,3,0,1,9.06
STU085548,Female,22,Tier 3,78.82,CBSE,94.18,ICSE,Science,88.23,Science,0.0,None,1,3,3,2.8,3.1,100.0,2.4,0,1,2,1,0,0.0
STU085549,Female,22,Tier 1,51.23,CBSE,48.2,CBSE,Arts,47.34,Science,0.0,None,1,3,0,7.4,10.0,80.9,8.9,1,3,1,2,1,9.24
STU085550,Male,21,Tier 3,71.42,State,75.62,CBSE,Science,76.77,Engineering,0.0,None,4,6,2,8.9,10.0,58.2,10.0,10,3,0,0,1,13.47
STU085551,Male,20,Tier 2,87.04,State,80.99,State,Arts,73.96,Business,0.0,None,0,2,2,8.7,8.6,60.5,10.0,9,3,7,4,1,13.13
STU085552,Female,21,Tier 1,58.91,State,47.21,CBSE,Commerce,46.03,Science,0.0,None,4,2,0,10.0,10.0,69.2,10.0,0,0,2,0,1,11.83
STU085553,Female,20,Tier 3,63.92,CBSE,63.98,State,Commerce,58.92,Engineering,0.0,None,0,4,1,4.5,7.1,41.2,7.4,0,1,4,1,0,0.0
STU085554,Male,22,Tier 1,59.03,ICSE,67.08,CBSE,Commerce,63.43,Engineering,0.0,None,1,8,2,5.4,7.8,51.0,5.8,1,4,4,7,0,0.0
STU085555,Male,23,Tier 1,56.03,ICSE,47.07,CBSE,Science,47.08,Science,50.0,Marketing & Finance,2,3,8,6.6,7.3,56.7,6.9,33,0,5,2,1,15.44
STU085556,Female,21,Tier 3,57.64,State,52.9,ICSE,Arts,69.45,Business,0.0,None,1,0,3,3.6,3.7,87.8,1.7,10,0,4,1,1,9.67
STU085557,Male,23,Tier 3,49.77,State,40.0,State,Commerce,45.0,Engineering,0.0,None,3,4,2,5.6,4.0,65.7,4.0,21,3,3,1,1,10.49
STU085558,Male,22,Tier 2,63.83,CBSE,60.66,State,Commerce,66.91,Business,0.0,None,3,4,2,6.3,4.9,64.0,4.7,0,3,6,0,1,10.15
STU085559,Female,21,Tier 1,54.84,ICSE,41.54,State,Science,45.0,Other,78.14,Marketing & HR,0,2,0,4.4,5.6,70.0,5.0,0,0,0,1,1,6.37
STU085560,Female,20,Tier 3,63.68,State,49.85,State,Commerce,45.0,Business,64.17,Marketing & HR,3,0,4,3.9,1.8,39.7,1.0,11,1,1,0,0,0.0
STU085561,Male,25,Tier 1,86.73,State,90.48,CBSE,Science,100.0,Science,58.74,Marketing & Finance,2,5,5,1.6,1.3,13.7,2.3,0,2,4,2,1,11.9
STU085562,Male,24,Tier 3,79.15,ICSE,75.01,State,Commerce,76.38,Other,0.0,None,2,2,0,6.2,5.8,25.3,4.9,0,1,2,1,1,8.83
STU085563,Female,20,Tier 1,59.97,CBSE,65.87,CBSE,Commerce,62.78,Arts,56.71,Marketing & HR,4,3,2,6.3,8.2,86.6,8.2,33,1,5,1,1,15.03
STU085564,Male,22,Tier 2,75.85,CBSE,73.68,State,Science,83.42,Engineering,80.85,Marketing & HR,2,4,0,7.1,7.6,72.3,8.9,15,0,1,2,1,12.33
STU085565,Female,23,Tier 1,74.14,CBSE,85.33,ICSE,Science,95.12,Other,68.15,Finance & HR,1,5,1,7.3,5.9,78.8,5.9,10,0,3,1,1,12.96
STU085566,Male,23,Tier 2,66.48,State,72.72,ICSE,Science,76.57,Arts,0.0,None,1,3,0,3.5,1.7,54.1,1.0,0,2,0,1,1,7.85
STU085567,Male,22,Tier 1,76.28,State,69.24,State,Arts,78.91,Science,0.0,None,1,4,1,9.1,10.0,62.4,9.9,0,4,4,0,1,12.85
STU085568,Female,22,Tier 3,69.68,CBSE,62.73,CBSE,Science,76.73,Business,70.5,Finance & HR,2,4,1,4.3,5.6,49.3,6.0,22,0,5,1,1,8.78
STU085569,Male,21,Tier 3,65.73,State,61.62,CBSE,Science,54.88,Engineering,0.0,None,0,2,3,9.1,10.0,51.9,10.0,0,0,4,2,1,7.84
STU085570,Male,22,Tier 2,69.85,CBSE,70.61,CBSE,Commerce,82.11,Science,0.0,None,1,7,5,5.8,7.3,71.7,8.2,32,2,3,0,1,13.67
STU085571,Female,21,Tier 2,65.28,State,69.2,State,Science,57.45,Engineering,0.0,None,1,3,0,4.8,3.6,60.7,3.2,0,0,2,0,1,8.07
STU085572,Male,23,Tier 2,64.57,State,68.57,State,Commerce,76.17,Engineering,0.0,None,3,3,7,7.9,6.2,34.6,8.1,12,0,4,2,1,14.87
STU085573,Male,22,Tier 3,54.2,State,43.95,ICSE,Science,45.0,Engineering,61.6,Marketing & HR,5,5,1,6.1,6.4,66.2,6.9,25,1,4,0,1,10.17
STU085574,Female,21,Tier 2,91.66,ICSE,88.2,ICSE,Science,94.24,Engineering,0.0,None,2,5,3,6.6,7.7,68.3,7.6,34,1,4,0,1,15.3
STU085575,Female,22,Tier 3,55.85,ICSE,62.34,ICSE,Arts,47.75,Engineering,0.0,None,4,3,2,6.1,6.7,56.3,5.2,0,0,4,0,1,8.02
STU085576,Female,23,Tier 2,68.34,ICSE,72.55,CBSE,Arts,69.26,Business,0.0,None,1,3,3,7.2,10.0,46.8,8.8,0,1,4,0,1,8.6
STU085577,Male,20,Tier 2,95.26,State,78.98,ICSE,Science,93.1,Engineering,65.8,Marketing & Finance,3,3,5,9.7,10.0,44.5,10.0,19,4,3,0,1,16.01
STU085578,Female,23,Tier 2,58.6,State,65.53,State,Commerce,56.55,Other,69.93,Marketing & HR,5,3,3,6.1,9.2,65.3,9.5,5,0,1,0,1,10.15
STU085579,Female,22,Tier 3,72.65,CBSE,69.13,CBSE,Commerce,57.92,Arts,0.0,None,3,6,0,6.3,5.1,61.8,4.3,0,4,1,3,1,7.84
STU085580,Male,21,Tier 1,74.23,State,57.79,State,Arts,60.14,Science,0.0,None,4,0,0,5.5,5.5,80.2,6.7,8,0,2,0,1,13.68
STU085581,Female,21,Tier 2,90.98,CBSE,89.72,State,Science,86.34,Business,57.09,Marketing & HR,4,2,2,5.2,4.6,83.5,5.0,6,0,0,0,1,15.54
STU085582,Male,23,Tier 2,73.04,CBSE,67.04,State,Science,76.66,Business,0.0,None,3,4,5,6.8,8.0,50.4,6.8,31,2,4,3,1,12.85
STU085583,Male,19,Tier 2,79.73,CBSE,81.88,State,Science,55.96,Engineering,0.0,None,2,4,0,5.8,7.5,49.0,8.7,6,3,4,0,1,10.41
STU085584,Male,22,Tier 2,70.54,ICSE,72.48,State,Commerce,70.02,Other,0.0,None,2,3,1,6.1,5.0,66.0,5.8,0,1,4,0,1,8.47
STU085585,Female,24,Tier 2,56.39,State,61.04,State,Science,65.45,Science,52.03,Marketing & HR,1,5,3,5.2,6.3,65.4,4.8,0,1,4,2,1,9.04
STU085586,Male,22,Tier 1,59.29,State,65.23,ICSE,Commerce,65.37,Science,0.0,None,4,4,1,5.9,6.6,72.9,6.3,13,2,4,0,1,11.81
STU085587,Female,21,Tier 1,81.21,State,75.76,ICSE,Arts,64.88,Engineering,0.0,None,1,3,5,3.5,2.9,74.6,3.0,0,0,1,0,1,12.53
STU085588,Male,23,Tier 3,76.8,ICSE,71.33,State,Commerce,72.13,Engineering,0.0,None,4,3,3,5.6,5.7,74.8,5.2,0,3,2,1,1,12.28
STU085589,Female,20,Tier 2,92.75,State,88.12,CBSE,Science,100.0,Engineering,0.0,None,0,3,6,4.4,5.2,62.9,4.9,27,3,4,2,1,15.08
STU085590,Male,23,Tier 1,87.51,State,85.08,CBSE,Arts,79.38,Business,0.0,None,1,2,1,3.0,2.7,29.2,3.4,4,0,3,1,0,0.0
STU085591,Male,22,Tier 3,76.43,ICSE,84.85,State,Commerce,78.12,Engineering,71.8,Marketing & Finance,0,0,3,4.0,6.0,68.7,5.9,0,1,1,1,0,0.0
STU085592,Female,19,Tier 2,79.07,CBSE,97.73,CBSE,Science,94.0,Business,68.07,Finance & HR,1,3,1,8.2,9.1,68.8,9.2,0,0,1,0,1,10.79
STU085593,Male,21,Tier 2,77.42,State,67.67,State,Science,63.98,Engineering,0.0,None,1,2,7,8.5,7.4,64.2,8.6,0,0,3,0,1,13.01
STU085594,Female,22,Tier 2,72.47,ICSE,76.63,State,Science,70.29,Arts,78.29,Finance & HR,0,4,1,5.5,5.5,52.2,5.2,0,2,3,0,1,7.66
STU085595,Female,20,Tier 2,55.07,CBSE,60.41,CBSE,Science,54.38,Engineering,0.0,None,0,3,4,5.6,5.5,90.0,6.2,7,1,3,3,1,8.77
STU085596,Male,21,Tier 2,76.2,State,73.92,State,Arts,59.59,Business,0.0,None,1,2,3,7.0,5.4,25.3,6.4,32,1,3,2,1,14.57
STU085597,Male,22,Tier 3,79.23,State,68.98,ICSE,Science,59.55,Engineering,0.0,None,1,3,1,9.8,10.0,30.6,9.3,22,1,3,1,1,10.89
STU085598,Male,20,Tier 2,74.66,State,76.23,State,Arts,83.76,Engineering,73.91,Marketing & HR,2,9,4,6.6,9.1,33.1,10.0,20,0,3,2,1,11.9
STU085599,Female,19,Tier 3,77.79,CBSE,79.5,CBSE,Commerce,72.23,Engineering,51.66,Finance & HR,3,3,1,2.7,3.3,94.4,3.9,26,1,0,0,1,13.65
STU085600,Female,23,Tier 2,70.9,CBSE,72.02,State,Science,78.36,Science,0.0,None,3,5,2,8.3,8.6,73.8,8.5,2,3,3,2,1,13.45
STU085601,Female,21,Tier 3,69.87,CBSE,70.26,ICSE,Science,67.08,Business,0.0,None,1,4,1,5.6,6.6,84.6,6.7,17,4,1,1,0,0.0
STU085602,Female,20,Tier 2,71.79,State,77.47,CBSE,Arts,73.91,Science,0.0,None,1,2,3,5.5,7.5,75.3,6.7,28,0,6,7,0,0.0
STU085603,Female,20,Tier 3,77.53,State,70.03,CBSE,Commerce,80.98,Science,0.0,None,1,0,2,5.1,5.2,34.5,3.5,15,2,2,0,1,10.38
STU085604,Male,20,Tier 1,46.4,State,51.27,State,Science,50.33,Business,0.0,None,4,2,2,6.5,6.4,54.8,6.3,14,0,3,0,1,11.01
STU085605,Female,25,Tier 1,90.75,CBSE,84.76,State,Science,78.78,Business,0.0,None,1,1,0,7.9,8.1,71.7,9.3,23,1,2,3,1,16.74
STU085606,Female,20,Tier 3,82.49,State,80.51,CBSE,Science,75.64,Engineering,0.0,None,3,3,2,7.0,6.9,23.0,7.5,24,0,3,0,1,12.86
STU085607,Female,21,Tier 1,81.72,ICSE,73.76,CBSE,Science,76.65,Other,0.0,None,2,1,1,8.2,8.8,100.0,9.2,36,1,6,1,1,15.68
STU085608,Male,19,Tier 3,80.59,State,85.08,ICSE,Commerce,90.73,Engineering,68.88,Marketing & Finance,2,1,2,10.0,10.0,47.4,9.3,0,0,5,1,1,12.17
STU085609,Female,21,Tier 2,64.67,CBSE,52.34,State,Arts,45.0,Science,81.1,Finance & HR,2,4,4,8.4,10.0,63.7,8.2,30,0,4,0,1,12.46
STU085610,Male,25,Tier 1,46.29,CBSE,52.31,CBSE,Science,48.12,Arts,67.73,Finance & HR,1,1,2,7.2,7.1,60.5,7.4,4,0,5,3,1,8.61
STU085611,Male,20,Tier 1,57.34,State,63.55,CBSE,Arts,48.6,Science,0.0,None,1,7,4,10.0,10.0,75.8,9.3,34,0,1,0,1,17.66
STU085612,Male,21,Tier 1,69.61,State,65.82,State,Commerce,83.22,Science,0.0,None,2,3,1,5.3,6.7,47.0,8.2,29,1,2,0,1,16.11
STU085613,Female,22,Tier 1,64.11,ICSE,71.64,State,Commerce,75.03,Business,0.0,None,5,5,5,9.5,7.5,87.2,6.5,12,0,4,0,1,18.34
STU085614,Male,22,Tier 3,57.6,State,49.04,ICSE,Commerce,45.0,Science,72.03,Marketing & HR,4,3,2,4.3,1.0,79.4,1.0,0,1,3,2,1,7.38
STU085615,Other,22,Tier 3,93.34,State,92.74,State,Science,91.37,Business,63.37,Marketing & HR,1,5,1,5.5,7.7,37.0,9.0,0,2,5,2,1,10.43
STU085616,Male,22,Tier 2,74.0,CBSE,85.99,State,Science,70.73,Arts,72.15,Marketing & Finance,2,6,3,6.6,7.4,64.2,5.3,0,2,4,1,1,8.76
STU085617,Female,22,Tier 1,71.85,CBSE,78.59,State,Arts,95.58,Engineering,64.61,Marketing & HR,3,1,3,7.4,8.7,74.3,8.4,18,0,3,0,1,17.13
STU085618,Male,22,Tier 1,66.47,CBSE,63.92,CBSE,Commerce,62.3,Other,0.0,None,0,3,1,5.5,3.4,72.3,3.0,31,2,2,8,0,0.0
STU085619,Male,21,Tier 1,70.45,State,85.65,ICSE,Commerce,67.41,Arts,0.0,None,1,3,1,8.0,8.5,60.8,8.0,0,3,2,5,0,0.0
STU085620,Male,21,Tier 3,71.5,State,62.89,State,Science,54.89,Engineering,74.04,Marketing & HR,2,3,4,7.6,9.2,50.5,8.3,20,4,5,0,1,11.89
STU085621,Female,19,Tier 1,69.16,CBSE,64.82,ICSE,Science,66.46,Arts,50.0,Marketing & HR,2,4,3,10.0,10.0,57.1,10.0,20,0,0,0,1,12.12
STU085622,Male,19,Tier 2,63.18,State,65.21,CBSE,Science,70.41,Science,64.49,Marketing & HR,0,1,0,8.2,10.0,47.5,9.2,1,1,1,0,1,8.28
STU085623,Female,23,Tier 2,71.81,ICSE,66.69,State,Commerce,76.44,Business,50.84,Finance & HR,2,4,1,4.7,3.8,53.3,2.8,0,2,3,2,1,9.7
STU085624,Female,23,Tier 1,74.31,ICSE,72.18,ICSE,Arts,62.73,Business,61.71,Marketing & HR,2,3,2,5.6,6.1,45.8,5.6,18,1,5,1,1,11.54
STU085625,Male,21,Tier 1,76.52,State,73.57,ICSE,Arts,89.55,Engineering,0.0,None,2,1,0,3.4,5.5,38.6,5.3,0,1,1,0,0,0.0
STU085626,Male,21,Tier 3,71.76,CBSE,82.89,State,Science,99.99,Engineering,81.92,Marketing & Finance,2,2,0,3.5,1.1,52.9,1.0,21,0,2,0,1,13.02
STU085627,Male,19,Tier 2,50.02,CBSE,40.0,State,Science,46.28,Engineering,0.0,None,2,6,1,4.4,6.7,25.7,5.9,14,0,2,2,1,7.28
STU085628,Male,20,Tier 3,64.45,CBSE,78.0,State,Commerce,76.85,Business,91.41,Marketing & HR,1,2,3,4.9,6.1,52.7,6.6,0,1,4,0,1,8.06
STU085629,Female,21,Tier 1,71.92,CBSE,70.66,CBSE,Arts,73.53,Other,72.3,Marketing & HR,3,3,0,6.7,4.1,60.1,3.3,0,1,0,1,1,12.51
